OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,SampleID,CountReads,BOLDalt
OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4676,1,None
OTU2069,US,1.0000,BOLD:AAY7516.2,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4676,3,BOLD:AAY7516
OTU2124,US,0.9881,None,Animalia,Arthropoda,Insecta,Thysanoptera,NA,NA,NA,pomp.4676,1,None
OTU2140,US,0.0000,BOLD:ABA6466.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4676,2,BOLD:ABA6466
OTU55,US,0.1429,BOLD:ABW7507.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4677,465,BOLD:ABW7507
OTU112,US,0.0000,BOLD:AAE9808.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,119,BOLD:AAE9808
OTU155,US,1.0000,None,Animalia,Arthropoda,Insecta,Orthoptera,NA,NA,NA,pomp.4677,1135,None
OTU160,US,0.1429,BOLD:ABA8360.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4677,35,BOLD:ABA8360
OTU177,US,1.0000,BOLD:AAK4381.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4677,220,BOLD:AAK4381
OTU181,US,0.9881,BOLD:ABA4438.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4677,39,BOLD:ABA4438
OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4677,40,None
OTU196,US,0.2833,BOLD:ABW7429.3,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4677,1577,BOLD:ABW7429
OTU197,US,0.2833,BOLD:ACU4187.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4677,12,BOLD:ACU4187
OTU224,US,0.1935,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,592,None
OTU229,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,209,None
OTU235,US,0.0000,BOLD:AAO4928.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,90,BOLD:AAO4928
OTU261,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,179,None
OTU268,US,0.0000,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4677,17,None
OTU301,US,0.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4677,16,None
OTU316,US,0.2259,BOLD:AAN6395.4,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,12,BOLD:AAN6395
OTU318,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,25,None
OTU322,US,0.0000,BOLD:ABV3197.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,175,BOLD:ABV3197
OTU323,US,0.3081,BOLD:ABX1792.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4677,163,BOLD:ABX1792
OTU325,US,0.0000,BOLD:ACJ2107.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4677,293,BOLD:ACJ2107
OTU332,US,1.0000,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4677,59,None
OTU336,US,0.0000,BOLD:ACX5863.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4677,149,BOLD:ACX5863
OTU339,US,0.2061,BOLD:ACR2521.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4677,12,BOLD:ACR2521
OTU353,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4677,198,None
OTU355,US,1.0000,BOLD:AAV7436.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4677,13,BOLD:AAV7436
OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,12,None
OTU364,US,0.9925,BOLD:ACX8484.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4677,136,BOLD:ACX8484
OTU366,US,0.0000,BOLD:ACV6868.1,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,pomp.4677,207,BOLD:ACV6868
OTU371,US,0.3081,BOLD:AAF7162.1,Animalia,Arthropoda,Branchiopoda,Diplostraca,NA,NA,NA,pomp.4677,9,BOLD:AAF7162
OTU385,US,0.2259,BOLD:AAN6395.4,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,46,BOLD:AAN6395
OTU423,US,0.0000,BOLD:ACT9373.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,102,BOLD:ACT9373
OTU428,US,0.0000,None,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4677,4,None
OTU434,US,0.9881,BOLD:ACT7952.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,26,BOLD:ACT7952
OTU473,US,0.2061,BOLD:AAZ9975.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4677,2,BOLD:AAZ9975
OTU487,US,0.0000,None,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,pomp.4677,13,None
OTU488,US,1.0000,BOLD:ACK3774.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4677,10,BOLD:ACK3774
OTU492,US,1.0000,BOLD:AAA5546.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,220,BOLD:AAA5546
OTU507,US,1.0000,BOLD:ACJ3708.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4677,16,BOLD:ACJ3708
OTU512,US,0.0000,None,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,pomp.4677,44,None
OTU516,US,1.0000,None,Animalia,Arthropoda,Insecta,Thysanoptera,NA,NA,NA,pomp.4677,126,None
OTU537,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,51,None
OTU550,US,1.0000,BOLD:ACC9691.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4677,40,BOLD:ACC9691
OTU552,US,0.0000,BOLD:ACX9743.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4677,48,BOLD:ACX9743
OTU553,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,1,None
OTU564,US,0.0000,BOLD:AAU8588.1,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4677,36,BOLD:AAU8588
OTU565,US,1.0000,BOLD:AAO1619.2,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4677,75,BOLD:AAO1619
OTU575,US,0.2887,BOLD:ABW9133.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,43,BOLD:ABW9133
OTU581,US,0.0000,BOLD:AAD9035.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4677,7,BOLD:AAD9035
OTU594,US,0.0000,BOLD:AAV5371.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,54,BOLD:AAV5371
OTU616,US,1.0000,None,Animalia,Arthropoda,Arachnida,Scorpiones,NA,NA,NA,pomp.4677,10,None
OTU648,US,0.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4677,62,None
OTU661,US,0.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4677,13,None
OTU664,US,0.0000,BOLD:ACB3401.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4677,47,BOLD:ACB3401
OTU666,US,1.0000,BOLD:ACV6492.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4677,53,BOLD:ACV6492
OTU668,US,0.0000,None,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,pomp.4677,4,None
OTU678,US,0.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4677,30,None
OTU697,US,0.9881,BOLD:AAN5217.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4677,12,BOLD:AAN5217
OTU698,US,0.0000,None,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4677,9,None
OTU707,US,1.0000,None,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4677,29,None
OTU719,US,0.2833,BOLD:ACB3721.2,Animalia,Arthropoda,Insecta,Ephemeroptera,NA,NA,NA,pomp.4677,12,BOLD:ACB3721
OTU725,US,0.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4677,3,None
OTU735,US,0.0000,None,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4677,64,None
OTU737,US,1.0000,BOLD:AAH0455.3,Animalia,Arthropoda,Insecta,Ephemeroptera,NA,NA,NA,pomp.4677,21,BOLD:AAH0455
OTU744,US,1.0000,BOLD:AAJ7067.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4677,28,BOLD:AAJ7067
OTU754,US,0.1429,BOLD:ACB2438.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,4,BOLD:ACB2438
OTU766,US,0.2833,BOLD:ACZ5284.8,Animalia,Arthropoda,Diplopoda,Julida,NA,NA,NA,pomp.4677,43,BOLD:ACZ5284
OTU783,US,0.0000,BOLD:AAN5217.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4677,9,BOLD:AAN5217
OTU785,US,0.1136,BOLD:AAN5217.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4677,31,BOLD:AAN5217
OTU799,US,0.0000,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4677,56,None
OTU806,US,0.9881,BOLD:ACM7418.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,3,BOLD:ACM7418
OTU814,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4677,86,None
OTU821,US,0.0000,BOLD:ACK0278.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4677,28,BOLD:ACK0278
OTU896,US,0.0000,None,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,pomp.4677,2,None
OTU920,US,0.2061,BOLD:ACJ5261.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4677,40,BOLD:ACJ5261
OTU931,US,0.2833,BOLD:ACW6583.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4677,5,BOLD:ACW6583
OTU941,US,0.0000,BOLD:ABX8646.2,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4677,30,BOLD:ABX8646
OTU953,US,0.0000,BOLD:ACO2876.2,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4677,45,BOLD:ACO2876
OTU962,US,1.0000,BOLD:ACY6457.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4677,41,BOLD:ACY6457
OTU966,US,0.9885,BOLD:ACD9234.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4677,18,BOLD:ACD9234
OTU997,US,0.3081,BOLD:ACD1886.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4677,13,BOLD:ACD1886
OTU1007,US,0.2887,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4677,2,None
OTU1020,US,0.2887,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4677,3,None
OTU1034,US,0.0000,BOLD:ACK3747.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4677,22,BOLD:ACK3747
OTU1035,US,1.0000,BOLD:AAX4592.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,9,BOLD:AAX4592
OTU1042,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4677,7,None
OTU1096,US,1.0000,BOLD:AAI0363.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,1,BOLD:AAI0363
OTU1154,US,0.9881,BOLD:ACR0526.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4677,12,BOLD:ACR0526
OTU1172,US,0.3056,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4677,3,None
OTU1187,US,0.2833,BOLD:ACK8370.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4677,9,BOLD:ACK8370
OTU1190,US,0.0000,BOLD:ACP4062.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4677,21,BOLD:ACP4062
OTU1204,US,0.0000,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4677,2,None
OTU1216,US,1.0000,BOLD:ACJ3657.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4677,4,BOLD:ACJ3657
OTU1273,US,0.3081,BOLD:AAW0087.1,Animalia,Arthropoda,Insecta,Odonata,NA,NA,NA,pomp.4677,8,BOLD:AAW0087
OTU1274,US,1.0000,BOLD:ABY0995.2,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4677,23,BOLD:ABY0995
OTU1275,US,0.2887,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4677,20,None
OTU1285,US,0.1429,BOLD:ACW1695.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4677,6,BOLD:ACW1695
OTU1291,US,0.1429,BOLD:ACU2589.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4677,22,BOLD:ACU2589
OTU1305,US,1.0000,None,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,pomp.4677,12,None
OTU1319,US,1.0000,BOLD:ACX4929.16,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4677,16,BOLD:ACX4929
OTU1320,US,1.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4677,19,None
OTU1339,US,1.0000,BOLD:AAW0989.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4677,12,BOLD:AAW0989
OTU1342,US,1.0000,BOLD:ABY2118.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,22,BOLD:ABY2118
OTU1385,US,0.2259,BOLD:AAG9113.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4677,20,BOLD:AAG9113
OTU1395,GS,100.0,BOLD:AAP3004.4,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus staegeri,pomp.4677,15,BOLD:AAP3004
OTU1400,US,0.0000,BOLD:ABX8764.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,8,BOLD:ABX8764
OTU1411,US,0.3056,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4677,16,None
OTU1441,US,0.2833,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4677,6,None
OTU1442,US,0.9936,BOLD:AAD1162.2,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4677,7,BOLD:AAD1162
OTU1443,US,0.1136,BOLD:ACL6280.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4677,1,BOLD:ACL6280
OTU1469,US,0.0000,BOLD:AAV1611.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4677,1,BOLD:AAV1611
OTU1472,US,0.0000,BOLD:AAC5748.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,1,BOLD:AAC5748
OTU1485,US,0.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4677,2,None
OTU1504,US,0.9925,BOLD:ACR2693.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,2,BOLD:ACR2693
OTU1533,US,0.3081,BOLD:ACK8904.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4677,1,BOLD:ACK8904
OTU1544,US,1.0000,None,Animalia,Arthropoda,Malacostraca,Decapoda,NA,NA,NA,pomp.4677,13,None
OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4677,2,None
OTU1621,US,1.0000,None,Animalia,Arthropoda,Insecta,Ephemeroptera,NA,NA,NA,pomp.4677,1,None
OTU1634,US,1.0000,None,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4677,11,None
OTU1656,US,1.0000,BOLD:ACL3189.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,3,BOLD:ACL3189
OTU1659,US,0.9916,BOLD:ACK1818.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,3,BOLD:ACK1818
OTU1723,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,3,None
OTU1740,US,0.3913,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4677,8,None
OTU1742,US,0.1429,BOLD:AAO2058.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4677,8,BOLD:AAO2058
OTU1759,US,0.8000,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4677,4,None
OTU1805,US,0.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4677,7,None
OTU1825,US,1.0000,None,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4677,1,None
OTU1840,US,0.9881,BOLD:ACJ0661.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4677,2,BOLD:ACJ0661
OTU1843,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4677,4,None
OTU1873,US,0.1935,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4677,6,None
OTU1956,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4677,2,None
OTU1974,US,1.0000,BOLD:AAG8518.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4677,1,BOLD:AAG8518
OTU2116,US,0.8000,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4677,1,None
OTU181,US,0.9881,BOLD:ABA4438.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4678,27,BOLD:ABA4438
OTU256,US,0.3056,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4678,27,None
OTU321,US,1.0000,BOLD:ACE7661.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4678,11,BOLD:ACE7661
OTU339,US,0.2061,BOLD:ACR2521.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4678,6,BOLD:ACR2521
OTU536,GS,100.0,BOLD:AAB3917.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis quercicella,pomp.4678,13,BOLD:AAB3917
OTU595,GS,100.0,BOLD:AAB8714.1,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Leucauge,Leucauge venusta,pomp.4678,39,BOLD:AAB8714
OTU1155,US,0.9881,BOLD:AAP9854.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4678,1,BOLD:AAP9854
OTU1432,GS,100.0,BOLD:AAC7234.1,Animalia,Arthropoda,Arachnida,Araneae,Phrurolithidae,Phrurotimpus,Phrurotimpus borealis,pomp.4678,16,BOLD:AAC7234
OTU1587,US,0.8000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4678,1,None
OTU20,GS,100.0,BOLD:AAA2052.4,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,Lymantria dispar,pomp.4679,4950,BOLD:AAA2052
OTU39,GS,100.0,BOLD:AAB7935.1,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,Eustala cepina,pomp.4679,69,BOLD:AAB7935
OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4679,4,None
OTU304,GS,100.0,BOLD:AAA7551.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Dichomeris,Dichomeris georgiella,pomp.4679,66,BOLD:AAA7551
OTU1194,GS,99.4,BOLD:ADA8002.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,pomp.4679,28,BOLD:ADA8002
OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4679,1,None
OTU729,GS,100.0,BOLD:AAA2953.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Epinotia,Epinotia solicitana,pomp.4680,27,BOLD:AAA2953
OTU53,GS,100.0,BOLD:AAH2293.1,Animalia,Arthropoda,Insecta,Diptera,Asilidae,Eudioctria,Eudioctria propinqua,pomp.4681,1676,BOLD:AAH2293
OTU335,GS,99.4,BOLD:ABX9225.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Rhipidia,NA,pomp.4681,39,BOLD:ABX9225
OTU412,GS,100.0,BOLD:AAH2774.2,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Agonum,Agonum muelleri,pomp.4681,13,BOLD:AAH2774
OTU485,GS,100.0,BOLD:AAK1487.3,Animalia,Arthropoda,Insecta,Lepidoptera,Sesiidae,Synanthedon,Synanthedon pictipes,pomp.4681,84,BOLD:AAK1487
OTU520,GS,100.0,BOLD:AAF7112.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Grapholita,Grapholita eclipsana,pomp.4681,24,BOLD:AAF7112
OTU591,GS,100.0,BOLD:AAB1350.2,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Hypena,Hypena humuli,pomp.4681,5,BOLD:AAB1350
OTU642,SS,0.2400,BOLD:AAI1057.2,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4681,24,BOLD:AAI1057
OTU995,GS,100.0,BOLD:AAD7955.1,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Eriosoma,Eriosoma americanum,pomp.4681,1,BOLD:AAD7955
OTU1587,US,0.8000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4681,1,None
OTU1690,GS,100.0,BOLD:AAG6871.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,Tabanus subsimilis,pomp.4681,9,BOLD:AAG6871
OTU20,GS,100.0,BOLD:AAA2052.4,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,Lymantria dispar,pomp.4682,2783,BOLD:AAA2052
OTU76,US,1.0000,None,Animalia,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA,pomp.4682,249,None
OTU222,GS,99.4,BOLD:AAB4572.1,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Sphecodina,Sphecodina abbottii,pomp.4682,584,BOLD:AAB4572
OTU257,GS,100.0,BOLD:AAB7030.14,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,pomp.4682,46,BOLD:AAB7030
OTU259,GS,99.4,BOLD:AAG7673.1,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Dusona,Dusona vitticollis,pomp.4682,33,BOLD:AAG7673
OTU266,GS,100.0,BOLD:ACL1096.1,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,NA,NA,pomp.4682,43,BOLD:ACL1096
OTU302,US,0.6809,BOLD:AAF0031.1,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,pomp.4682,189,BOLD:AAF0031
OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4682,4,None
OTU404,GS,98.9,BOLD:ACX6358.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4682,5,BOLD:ACX6358
OTU408,US,1.0000,BOLD:ACN9645.2,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4682,37,BOLD:ACN9645
OTU474,GS,99.4,BOLD:ACA6042.1,Animalia,Arthropoda,Insecta,Coleoptera,Buprestidae,Chrysobothris,Chrysobothris rugosiceps,pomp.4682,116,BOLD:ACA6042
OTU536,GS,100.0,BOLD:AAB3917.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis quercicella,pomp.4682,45,BOLD:AAB3917
OTU542,SS,0.7900,BOLD:ABW4215.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,pomp.4682,40,BOLD:ABW4215
OTU625,GS,100.0,BOLD:AAB1159.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Lycia,Lycia ursaria,pomp.4682,66,BOLD:AAB1159
OTU644,GS,100.0,BOLD:AAJ2319.1,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Analeptura,Analeptura lineola,pomp.4682,22,BOLD:AAJ2319
OTU660,SS,0.2300,BOLD:ABW6246.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4682,24,BOLD:ABW6246
OTU685,GS,100.0,BOLD:AAB3316.1,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Pyralis,Pyralis farinalis,pomp.4682,100,BOLD:AAB3316
OTU696,GS,98.9,BOLD:AAF9035.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma alterna,pomp.4682,21,BOLD:AAF9035
OTU847,US,0.9885,BOLD:ACI7099.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4682,55,BOLD:ACI7099
OTU857,GS,100.0,BOLD:AAB4409.3,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Aethes,Aethes biscana,pomp.4682,26,BOLD:AAB4409
OTU1009,GS,100.0,BOLD:AAB1082.1,Animalia,Arthropoda,Insecta,Lepidoptera,Limacodidae,Lithacodes,Lithacodes fasciola,pomp.4682,39,BOLD:AAB1082
OTU1037,GS,100.0,BOLD:ABA7674.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4682,1,BOLD:ABA7674
OTU1042,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4682,2,None
OTU1072,GS,98.9,BOLD:AAO7614.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4682,25,BOLD:AAO7614
OTU1194,GS,99.4,BOLD:ADA8002.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,pomp.4682,24,BOLD:ADA8002
