OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,SampleID,CountReads
OTU333,GS,100.0,BOLD:AAD7490,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Brachymyrmex,Brachymyrmex depilis,9152017EgnerB2,267
OTU369,SS,0.7900,BOLD:ACS7984,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,9152017EgnerB2,30
OTU418,US,0.0000,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,9152017EgnerB2,7
OTU466,SS,0.1600,BOLD:AAI3871,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,9152017EgnerB2,12
OTU506,GS,98.3,BOLD:AAC5871,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Hentzia,Hentzia palmarum,9152017EgnerB2,6
OTU541,US,0.9919,BOLD:AAJ2923,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,9152017EgnerB2,33
OTU550,SS,0.6300,BOLD:AAZ2096,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,9152017EgnerB2,6
OTU639,US,0.9885,BOLD:ACI7589,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,9152017EgnerB2,29
OTU660,GS,99.4,BOLD:AAF1659,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Nemapogon,Nemapogon angulifasciella,9152017EgnerB2,355
OTU665,GS,100.0,BOLD:AAW4535,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Araneus,Araneus marmoreus,9152017EgnerB2,3
OTU674,US,0.0000,BOLD:AAG4815,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,9152017EgnerB2,4
OTU689,SS,0.6800,BOLD:ACR6277,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,9152017EgnerB2,8
OTU772,US,0.9249,BOLD:ACE1732,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerB2,18
OTU858,GS,99.4,BOLD:AAP1271,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,9152017EgnerB2,6
OTU889,US,0.2887,BOLD:ACX4809,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,9152017EgnerB2,10
OTU919,GS,100.0,BOLD:AAH4503,Animalia,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Cameraria,Cameraria caryaefoliella,9152017EgnerB2,148
OTU1028,US,0.9881,BOLD:ACI4589,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,9152017EgnerB2,7
OTU1072,SS,0.5400,BOLD:ABV9238,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerB2,13
OTU1095,GS,100.0,BOLD:ABX3739,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Ponana,NA,9152017EgnerB2,1
OTU1210,GS,97.2,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,9152017EgnerB2,19
OTU1223,GS,97.8,BOLD:ABV9238,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Gonomyia,NA,9152017EgnerB2,8
OTU1308,GS,100.0,BOLD:ACF1754,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Salebriaria,Salebriaria engeli,9152017EgnerB2,53
OTU1357,GS,99.4,BOLD:AAH5561,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Isophrictis,Isophrictis actinopa,9152017EgnerB2,151
OTU1369,GS,100.0,BOLD:ACJ5132,Animalia,Arthropoda,Insecta,Diptera,Chloropidae,Chlorops,NA,9152017EgnerB2,56
OTU1417,SS,0.7400,BOLD:AAJ2923,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,9152017EgnerB2,1
OTU1430,GS,99.4,BOLD:AAF9890,Animalia,Arthropoda,Insecta,Orthoptera,Gryllidae,Oecanthus,Oecanthus niveus,9152017EgnerB2,22
OTU1453,GS,97.2,BOLD:AAH5561,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Isophrictis,Isophrictis actinopa,9152017EgnerB2,63
OTU1519,US,0.0026,BOLD:ACF0083,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerB2,7
OTU1520,GS,97.8,BOLD:AAH8501,Animalia,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Phyllonorycter,Phyllonorycter cytisifoliae,9152017EgnerB2,46
OTU1532,US,0.0000,BOLD:AAL9057,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerB2,14
OTU1748,SS,0.6000,BOLD:ACF8409,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerB2,1
OTU1871,SS,0.8500,BOLD:AAG3848,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex erraticus,9152017EgnerB2,1
OTU1875,SS,0.9200,BOLD:AAI1618,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Coquillettidia,Coquillettidia perturbans,9152017EgnerB2,2
OTU1885,SS,0.5000,BOLD:AAG4573,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerB2,13
OTU1,US,0.0026,BOLD:AAD6798,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerB3,262
OTU6,GS,99.4,BOLD:ACZ2169,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,9152017EgnerB3,22536
OTU7,GS,100.0,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,9152017EgnerB3,367
OTU9,US,0.7924,BOLD:AAG8502,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,9152017EgnerB3,502
OTU11,GS,99.4,BOLD:AAG3848,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex erraticus,9152017EgnerB3,292
OTU13,GS,100.0,BOLD:ABV1771,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,9152017EgnerB3,2008
OTU14,GS,99.4,BOLD:AAO3940,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Rhipidia,NA,9152017EgnerB3,540
OTU16,GS,100.0,BOLD:AAA7067,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes vexans,9152017EgnerB3,875
OTU57,GS,100.0,BOLD:AAI1618,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Coquillettidia,Coquillettidia perturbans,9152017EgnerB3,99
OTU71,GSL,100.0,BOLD:AAA7661,Animalia,Arthropoda,Insecta,Diptera,Culicidae,NA,NA,9152017EgnerB3,68
OTU78,US,1.0000,BOLD:AAY8864,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerB3,74
OTU99,US,1.0000,BOLD:ACF7919,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,9152017EgnerB3,137
OTU197,GS,100.0,BOLD:AAN6380,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,NA,9152017EgnerB3,148
OTU216,GS,100.0,BOLD:AAG5659,Animalia,Arthropoda,Arachnida,Araneae,Tetragnathidae,Tetragnatha,Tetragnatha viridis,9152017EgnerB3,82
OTU248,SS,0.7900,BOLD:ABX5321,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,NA,NA,9152017EgnerB3,36
OTU252,GS,100.0,BOLD:AAC6739,Animalia,Arthropoda,Insecta,Lepidoptera,Coleophoridae,Coleophora,Coleophora borea,9152017EgnerB3,471
OTU271,GS,98.9,BOLD:ABX3627,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,9152017EgnerB3,23
OTU278,GS,100.0,BOLD:AAB3590,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Chionodes,Chionodes discoocellella,9152017EgnerB3,85
OTU284,GS,100.0,BOLD:AAC6665,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Aethes,Aethes angulatana,9152017EgnerB3,489
OTU293,GS,100.0,BOLD:AAU4100,Animalia,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Cameraria,Cameraria hamadryadella,9152017EgnerB3,15
OTU318,GS,100.0,BOLD:AAG7716,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Macrocentrus,NA,9152017EgnerB3,33
OTU375,GS,100.0,BOLD:AAG2878,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,Gyponana extenda,9152017EgnerB3,48
OTU392,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerB3,23
OTU398,GS,98.9,BOLD:ACE4129,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Cydia,Cydia latiferreana,9152017EgnerB3,10
OTU466,SS,0.1600,BOLD:AAI3871,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,9152017EgnerB3,30
OTU482,GS,97.8,BOLD:AAA4751,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex quinquefasciatus,9152017EgnerB3,61
OTU494,GS,99.4,BOLD:AAH3231,Animalia,Arthropoda,Insecta,Psocodea,Psocidae,NA,NA,9152017EgnerB3,3
OTU612,GS,100.0,BOLD:AAB2495,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Epiblema,Epiblema otiosana,9152017EgnerB3,9
OTU628,US,0.2061,BOLD:AAZ4432,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,9152017EgnerB3,127
OTU674,US,0.0000,BOLD:AAG4815,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,9152017EgnerB3,8
OTU689,SS,0.6800,BOLD:ACR6277,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,9152017EgnerB3,3
OTU720,GS,99.4,BOLD:AAB5347,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Paralobesia,Paralobesia liriodendrana,9152017EgnerB3,1
OTU848,GS,100.0,BOLD:AAD5417,Animalia,Arthropoda,Arachnida,Araneae,Clubionidae,Clubiona,Clubiona obesa,9152017EgnerB3,3
OTU1040,SS,0.1400,BOLD:AAU6662,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerB3,11
OTU1088,GS,98.3,BOLD:AAG2878,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,Gyponana extenda,9152017EgnerB3,6
OTU1090,GS,97.2,BOLD:ABX3627,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,9152017EgnerB3,11
OTU1112,US,1.0000,BOLD:ACA1403,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,9152017EgnerB3,9
OTU1215,GS,100.0,BOLD:AAB4409,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Aethes,Aethes biscana,9152017EgnerB3,17
OTU1293,GS,100.0,BOLD:AAG8605,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Monochroa,NA,9152017EgnerB3,3
OTU1306,GS,97.2,BOLD:ABX5600,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,Gyponana cana,9152017EgnerB3,2
OTU1350,GS,97.2,BOLD:AAA7067,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes vexans,9152017EgnerB3,40
OTU1401,SS,0.7800,BOLD:AAF9008,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerB3,1
OTU1464,SS,0.4200,BOLD:ABA5086,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,9152017EgnerB3,2
OTU1497,SS,0.9700,BOLD:AAI1618,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Coquillettidia,Coquillettidia perturbans,9152017EgnerB3,2
OTU1740,SS,0.7500,BOLD:ABV1771,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerB3,1
OTU1,US,0.0026,BOLD:AAD6798,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerB4,2318
OTU5,GS,99.4,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,9152017EgnerB4,4901
OTU6,GS,99.4,BOLD:ACZ2169,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,9152017EgnerB4,11286
OTU15,GS,100.0,BOLD:ABZ0908,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma ferruginea,9152017EgnerB4,250
OTU16,GS,100.0,BOLD:AAA7067,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes vexans,9152017EgnerB4,332
OTU84,GS,97.8,BOLD:ABU5821,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,Tipula sayi,9152017EgnerB4,633
OTU94,US,0.0000,BOLD:ACO4929,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,9152017EgnerB4,91
OTU101,US,0.2887,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,9152017EgnerB4,143
OTU106,US,1.0000,None,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,9152017EgnerB4,109
OTU123,GS,99.4,BOLD:AAM8787,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Dichomeris,Dichomeris laetitia,9152017EgnerB4,25
OTU150,GS,100.0,BOLD:AAA7272,Animalia,Arthropoda,Arachnida,Araneae,Dictynidae,Emblyna,Emblyna sublata,9152017EgnerB4,45
OTU156,GS,100.0,BOLD:AAG3849,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Psorophora,Psorophora ciliata,9152017EgnerB4,1531
OTU159,US,1.0000,BOLD:ACG2017,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,9152017EgnerB4,74
OTU180,GS,100.0,BOLD:AAM8933,Animalia,Arthropoda,Insecta,Psocodea,Amphipsocidae,Polypsocus,Polypsocus corruptus,9152017EgnerB4,8
OTU248,SS,0.7900,BOLD:ABX5321,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,NA,NA,9152017EgnerB4,265
OTU251,GS,100.0,BOLD:ACC4576,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Psorophora,Psorophora howardii,9152017EgnerB4,4140
OTU252,GS,100.0,BOLD:AAC6739,Animalia,Arthropoda,Insecta,Lepidoptera,Coleophoridae,Coleophora,Coleophora borea,9152017EgnerB4,91
OTU265,GS,100.0,BOLD:AAQ3192,Animalia,Arthropoda,Insecta,Lepidoptera,Dryadaulidae,Dryadaula,NA,9152017EgnerB4,18
OTU278,GS,100.0,BOLD:AAB3590,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Chionodes,Chionodes discoocellella,9152017EgnerB4,19
OTU364,GS,100.0,BOLD:AAF8338,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,Tipula furca,9152017EgnerB4,74
OTU375,GS,100.0,BOLD:AAG2878,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,Gyponana extenda,9152017EgnerB4,6
OTU411,GS,100.0,BOLD:AAC8166,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,9152017EgnerB4,335
OTU436,GS,100.0,BOLD:AAC7431,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Asterocampa,Asterocampa clyton,9152017EgnerB4,5
OTU476,US,0.0000,BOLD:AAU6512,Animalia,Arthropoda,Insecta,Neuroptera,NA,NA,NA,9152017EgnerB4,61
OTU480,GS,100.0,BOLD:AAP2997,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,9152017EgnerB4,9
OTU501,GS,100.0,BOLD:AAA8313,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Athetis,Athetis tarda,9152017EgnerB4,4
OTU520,US,0.3081,BOLD:ACA6588,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,9152017EgnerB4,19
OTU541,US,0.9919,BOLD:AAJ2923,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,9152017EgnerB4,1
OTU576,GS,100.0,BOLD:AAA5192,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Platynota,Platynota idaeusalis,9152017EgnerB4,9
OTU580,GS,98.3,BOLD:ABZ0908,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma ferruginea,9152017EgnerB4,33
OTU628,US,0.2061,BOLD:AAZ4432,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,9152017EgnerB4,4
OTU689,SS,0.6800,BOLD:ACR6277,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,9152017EgnerB4,1
OTU716,US,0.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerB4,5
OTU757,GS,100.0,BOLD:ABA3960,Animalia,Arthropoda,Insecta,Coleoptera,Chrysomelidae,Paria,Paria fragariae,9152017EgnerB4,2
OTU767,GS,100.0,BOLD:AAC7129,Animalia,Arthropoda,Insecta,Lepidoptera,Tischeriidae,Coptotriche,Coptotriche citrinipennella,9152017EgnerB4,9
OTU844,GS,100.0,BOLD:AAH5546,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Frumenta,Frumenta nundinella,9152017EgnerB4,126
OTU876,US,0.2887,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,9152017EgnerB4,1
OTU889,US,0.2887,BOLD:ACX4809,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,9152017EgnerB4,3
OTU976,GS,97.2,BOLD:AAA5872,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Chionodes,Chionodes mediofuscella,9152017EgnerB4,4
OTU1031,GS,100.0,BOLD:AAY2624,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Grylloprociphilus,Grylloprociphilus imbricator,9152017EgnerB4,7
OTU1097,GS,97.2,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,9152017EgnerB4,84
OTU1116,SS,0.5000,BOLD:ABZ0908,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerB4,35
OTU1212,SS,0.5200,BOLD:ABX7282,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,9152017EgnerB4,32
OTU1269,US,0.9546,BOLD:ACG8002,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,9152017EgnerB4,53
OTU1293,GS,100.0,BOLD:AAG8605,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Monochroa,NA,9152017EgnerB4,6
OTU1307,US,0.0000,BOLD:AAC7707,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,9152017EgnerB4,6
OTU1317,SS,0.0100,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,9152017EgnerB4,4
OTU1482,SS,0.8700,BOLD:AAF9008,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Helius,Helius flavipes,9152017EgnerB4,6
OTU1514,SS,0.7500,BOLD:ABX5321,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerB4,7
OTU1554,SS,0.9200,BOLD:AAP2734,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera parva,9152017EgnerB4,6
OTU1748,SS,0.6000,BOLD:ACF8409,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerB4,1
OTU1818,GS,97.9,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,9152017EgnerB4,1
OTU1883,GS,100.0,BOLD:AAG8491,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Scaptomyza,Scaptomyza adusta,9152017EgnerB4,15
OTU6,GS,99.4,BOLD:ACZ2169,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,9152017EgnerD1,9934
OTU7,GS,100.0,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,9152017EgnerD1,4547
OTU13,GS,100.0,BOLD:ABV1771,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,9152017EgnerD1,1063
OTU16,GS,100.0,BOLD:AAA7067,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes vexans,9152017EgnerD1,2403
OTU23,GS,100.0,BOLD:AAF9008,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Helius,Helius flavipes,9152017EgnerD1,1219
OTU32,GS,99.4,BOLD:AAD0637,Animalia,Arthropoda,Insecta,Trichoptera,Phryganeidae,Ptilostomis,Ptilostomis postica,9152017EgnerD1,6170
OTU76,US,1.0000,BOLD:ACY1454,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,9152017EgnerD1,362
OTU97,GS,100.0,BOLD:AAB7935,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,Eustala cepina,9152017EgnerD1,2344
OTU99,US,1.0000,BOLD:ACF7919,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,9152017EgnerD1,118
OTU161,GS,100.0,BOLD:AAA8840,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Pandemis,Pandemis lamprosana,9152017EgnerD1,459
OTU180,GS,100.0,BOLD:AAM8933,Animalia,Arthropoda,Insecta,Psocodea,Amphipsocidae,Polypsocus,Polypsocus corruptus,9152017EgnerD1,23
OTU190,GS,100.0,BOLD:ABY7666,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex territans,9152017EgnerD1,30
OTU259,US,0.9963,BOLD:AAL6280,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,9152017EgnerD1,111
OTU263,GS,98.9,BOLD:AAC4322,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Platynota,Platynota flavedana,9152017EgnerD1,120
OTU279,US,0.9881,BOLD:AAL9881,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,9152017EgnerD1,17
OTU291,GS,100.0,BOLD:AAI2439,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Pelecystola,Pelecystola nearctica,9152017EgnerD1,1713
OTU375,GS,100.0,BOLD:AAG2878,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,Gyponana extenda,9152017EgnerD1,130
OTU512,US,0.0000,BOLD:AAD5415,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerD1,272
OTU539,GS,100.0,BOLD:AAC0360,Animalia,Arthropoda,Insecta,Trichoptera,Phryganeidae,Agrypnia,Agrypnia vestita,9152017EgnerD1,579
OTU576,GS,100.0,BOLD:AAA5192,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Platynota,Platynota idaeusalis,9152017EgnerD1,5
OTU577,GS,100.0,BOLD:AAF4509,Animalia,Arthropoda,Insecta,Lepidoptera,Momphidae,Mompha,Mompha cephalonthiella,9152017EgnerD1,100
OTU735,GS,99.4,BOLD:AAJ7964,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Araneus,Araneus thaddeus,9152017EgnerD1,2
OTU848,GS,100.0,BOLD:AAD5417,Animalia,Arthropoda,Arachnida,Araneae,Clubionidae,Clubiona,Clubiona obesa,9152017EgnerD1,39
OTU863,US,1.0000,BOLD:ACF7687,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,9152017EgnerD1,7
OTU1049,US,0.0000,BOLD:AAM3890,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,9152017EgnerD1,85
OTU1069,US,1.0000,BOLD:ACK5963,Animalia,Arthropoda,Diplopoda,Polydesmida,NA,NA,NA,9152017EgnerD1,51
OTU1088,GS,98.3,BOLD:AAG2878,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,Gyponana extenda,9152017EgnerD1,6
OTU1265,SS,0.8300,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,9152017EgnerD1,10
OTU1306,GS,97.2,BOLD:ABX5600,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,Gyponana cana,9152017EgnerD1,1
OTU1422,GS,99.4,BOLD:ABA6440,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,NA,9152017EgnerD1,43
OTU1434,GS,97.6,BOLD:AAA7067,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes vexans,9152017EgnerD1,3
OTU1464,SS,0.4200,BOLD:ABA5086,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,NA,9152017EgnerD1,25
OTU1494,US,0.8732,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerD1,4
OTU1522,SS,0.5700,BOLD:AAF9008,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerD1,9
OTU1683,SS,0.8400,BOLD:AAF4632,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma solatrix,9152017EgnerD1,146
OTU1726,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerD1,17
OTU1740,SS,0.7500,BOLD:ABV1771,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerD1,2
OTU1746,GS,97.2,BOLD:ACE9691,Animalia,Arthropoda,Insecta,Hemiptera,Cicadellidae,Gyponana,Gyponana brevita,9152017EgnerD1,1
OTU2,GS,100.0,BOLD:AAH3225,Animalia,Arthropoda,Insecta,Psocodea,Psocidae,Metylophorus,Metylophorus novaescotiae,9152017EgnerD2,5278
OTU5,GS,99.4,BOLD:AAN5451,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,9152017EgnerD2,13204
OTU13,GS,100.0,BOLD:ABV1771,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,9152017EgnerD2,40620
OTU14,GS,99.4,BOLD:AAO3940,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Rhipidia,NA,9152017EgnerD2,19396
OTU28,GS,100.0,BOLD:AAM6784,Animalia,Arthropoda,Insecta,Diptera,Dolichopodidae,NA,NA,9152017EgnerD2,8602
OTU65,GS,100.0,BOLD:AAA1517,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Choristoneura,Choristoneura rosaceana,9152017EgnerD2,1894
OTU78,US,1.0000,BOLD:AAY8864,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,9152017EgnerD2,477
OTU118,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,9152017EgnerD2,146
OTU129,GS,100.0,BOLD:AAG2647,Animalia,Arthropoda,Insecta,Diptera,Chaoboridae,Chaoborus,Chaoborus punctipennis,9152017EgnerD2,6332
OTU277,GS,99.4,BOLD:ABX3358,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,9152017EgnerD2,71
OTU284,GS,100.0,BOLD:AAC6665,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Aethes,Aethes angulatana,9152017EgnerD2,210
OTU293,GS,100.0,BOLD:AAU4100,Animalia,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Cameraria,Cameraria hamadryadella,9152017EgnerD2,317
OTU318,GS,100.0,BOLD:AAG7716,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Macrocentrus,NA,9152017EgnerD2,613
OTU364,GS,100.0,BOLD:AAF8338,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Tipula,Tipula furca,9152017EgnerD2,126
